# participant=ALEX
# started=2026-07-17T07:27:50.042Z
Timestamp,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,dB,Event
2026-07-17T07:30:06.173Z,0.8715,-0.0610,-0.4970,-0.0454,0.6253,-0.0957,-120.0,
2026-07-17T07:30:07.173Z,0.9133,-0.0773,-0.3899,-0.0622,-1.6922,0.0169,-120.0,
2026-07-17T07:30:08.175Z,0.9532,-0.0722,-0.2695,-0.0108,-0.0771,-0.0240,-120.0,
2026-07-17T07:30:09.176Z,0.9599,-0.0343,-0.3120,-0.0044,-0.0025,0.0014,-120.0,
2026-07-17T07:30:10.177Z,0.9399,-0.0738,-0.3279,-0.0102,0.0131,-0.0162,-120.0,
2026-07-17T07:30:11.178Z,0.9566,-0.0564,-0.2507,-0.0070,0.0170,-0.0013,-120.0,
2026-07-17T07:30:12.179Z,0.9381,-0.0738,-0.3110,-0.0054,-0.0086,-0.0054,-120.0,
2026-07-17T07:30:13.181Z,0.9464,-0.0734,-0.2976,-0.0077,-0.0097,-0.0077,-120.0,
2026-07-17T07:30:14.182Z,0.9470,-0.0769,-0.2844,-0.0061,0.0152,-0.0022,-120.0,
2026-07-17T07:30:15.183Z,0.9490,-0.0753,-0.2986,-0.0117,0.3443,-0.0696,-120.0,
2026-07-17T07:30:16.184Z,0.9530,-0.0679,-0.2576,0.0008,0.1173,0.0427,-120.0,
2026-07-17T07:30:17.185Z,0.9571,-0.0688,-0.2718,-0.0089,0.0716,-0.0072,-120.0,
2026-07-17T07:30:18.186Z,0.9533,-0.0627,-0.2386,-0.0115,-0.0673,-0.0158,-120.0,
2026-07-17T07:30:19.187Z,0.9459,-0.0708,-0.2919,-0.0069,0.0098,-0.0057,-120.0,
2026-07-17T07:30:20.188Z,0.9530,-0.0616,-0.3082,0.0180,0.1748,0.1065,-120.0,
2026-07-17T07:30:21.189Z,0.9664,-0.0527,-0.2425,0.0002,0.2421,0.0042,-120.0,
2026-07-17T07:30:22.195Z,0.9493,-0.0693,-0.2783,-0.0090,0.0683,-0.0199,-120.0,
2026-07-17T07:30:23.212Z,-0.0272,-0.1168,1.0200,0.0724,3.3193,-0.0027,-120.0,
2026-07-17T07:30:24.228Z,-0.0276,-0.0161,0.9997,0.0475,0.1721,-0.0225,-120.0,
2026-07-17T07:30:25.245Z,-0.1627,-0.1462,0.9622,-0.0607,0.0211,-0.0477,-120.0,
2026-07-17T07:30:26.262Z,-0.3226,-0.0991,0.9307,0.1349,-0.0945,-0.0029,-120.0,
2026-07-17T07:30:27.279Z,-0.1109,-0.0420,0.9851,0.2127,-0.1288,0.3484,-120.0,
2026-07-17T07:30:28.295Z,-0.0640,0.0048,0.9883,0.0403,-0.0081,0.0477,-120.0,
2026-07-17T07:30:29.296Z,0.0388,-0.0210,1.0314,-0.0000,0.0202,0.0546,-120.0,
2026-07-17T07:30:30.312Z,-0.0773,0.0319,1.0287,-0.0070,-0.0087,0.0089,-120.0,
2026-07-17T07:30:31.329Z,-0.0518,0.0016,0.9975,0.0026,-0.0011,-0.0429,-120.0,
2026-07-17T07:30:32.346Z,-0.0466,-0.0038,1.0049,-0.0499,-0.0568,-0.0647,-120.0,
2026-07-17T07:30:33.363Z,-0.0535,0.0001,0.9950,-0.0130,0.0034,-0.0163,-120.0,
2026-07-17T07:30:34.379Z,-0.0427,-0.0019,1.0009,-0.0060,0.0064,-0.0084,-120.0,
2026-07-17T07:30:35.396Z,-0.0440,0.0029,1.0034,-0.0128,0.0062,-0.0122,-120.0,
2026-07-17T07:30:36.413Z,-0.0427,-0.0006,1.0004,-0.0166,-0.0113,-0.0086,-120.0,
2026-07-17T07:30:37.430Z,-0.0474,0.0014,0.9991,-0.0056,0.0001,-0.0097,-120.0,
2026-07-17T07:30:38.446Z,-0.0454,0.0036,1.0041,-0.0072,-0.0013,-0.0095,-120.0,
2026-07-17T07:30:39.463Z,-0.0445,0.0009,1.0011,-0.0063,-0.0021,-0.0098,-120.0,
2026-07-17T07:30:40.480Z,-0.0462,0.0011,0.9998,-0.0056,-0.0025,-0.0081,-120.0,
2026-07-17T07:30:41.497Z,-0.0357,-0.0034,0.9988,-0.0060,-0.0017,-0.0101,-120.0,
2026-07-17T07:30:42.513Z,-0.0449,0.0000,1.0008,-0.0077,-0.0012,-0.0109,-120.0,
2026-07-17T07:30:43.530Z,-0.0468,0.0011,0.9987,-0.0087,-0.0010,-0.0099,-120.0,
2026-07-17T07:30:44.547Z,-0.0458,-0.0003,0.9999,-0.0056,-0.0005,-0.0096,-120.0,
2026-07-17T07:30:45.564Z,-0.0443,0.0007,0.9992,-0.0073,-0.0024,-0.0095,-120.0,
2026-07-17T07:30:46.580Z,-0.0462,0.0004,0.9993,-0.0061,-0.0013,-0.0098,-120.0,
2026-07-17T07:30:47.597Z,-0.0447,0.0006,0.9997,-0.0056,-0.0013,-0.0092,-120.0,
2026-07-17T07:30:48.614Z,-0.0456,0.0008,1.0001,-0.0046,-0.0024,-0.0110,-120.0,
2026-07-17T07:30:49.631Z,-0.0459,0.0015,1.0002,-0.0065,0.0003,-0.0090,-120.0,
2026-07-17T07:30:50.648Z,-0.0448,0.0009,1.0001,-0.0058,-0.0002,-0.0092,-120.0,
2026-07-17T07:30:51.664Z,-0.0459,0.0012,0.9992,-0.0066,-0.0021,-0.0099,-120.0,
2026-07-17T07:30:52.681Z,-0.0448,0.0011,0.9996,-0.0070,-0.0018,-0.0096,-120.0,
2026-07-17T07:30:53.698Z,-0.0461,0.0017,0.9998,-0.0072,-0.0009,-0.0073,-120.0,
2026-07-17T07:30:54.715Z,-0.0452,0.0008,1.0001,-0.0076,-0.0024,-0.0099,-120.0,
2026-07-17T07:30:55.731Z,-0.0449,0.0036,1.0005,-0.0067,-0.0008,-0.0094,-120.0,
2026-07-17T07:30:56.748Z,-0.0451,0.0011,0.9990,-0.0069,-0.0006,-0.0101,-120.0,
2026-07-17T07:30:57.765Z,-0.0447,0.0024,0.9993,-0.0066,-0.0031,-0.0088,-120.0,
2026-07-17T07:30:58.782Z,-0.0448,0.0029,0.9989,-0.0069,-0.0006,-0.0097,-120.0,
2026-07-17T07:30:59.798Z,-0.0444,0.0010,0.9999,-0.0059,-0.0009,-0.0099,-120.0,
2026-07-17T07:31:00.815Z,-0.0446,0.0006,0.9998,-0.0068,-0.0021,-0.0091,-120.0,
2026-07-17T07:31:01.832Z,-0.0437,0.0013,0.9987,-0.0085,-0.0002,-0.0086,-120.0,
2026-07-17T07:31:02.849Z,-0.0457,0.0012,1.0002,-0.0061,-0.0006,-0.0092,-120.0,
2026-07-17T07:31:03.865Z,-0.0445,0.0029,0.9996,-0.0080,-0.0012,-0.0086,-120.0,
2026-07-17T07:31:04.882Z,-0.0439,0.0014,0.9996,-0.0070,0.0003,-0.0094,-120.0,
2026-07-17T07:31:05.899Z,-0.0457,0.0006,0.9995,-0.0051,-0.0023,-0.0103,-120.0,
2026-07-17T07:31:06.916Z,-0.0428,0.0020,0.9999,-0.0070,-0.0017,-0.0096,-120.0,
2026-07-17T07:31:07.932Z,-0.0441,0.0016,1.0001,-0.0073,-0.0011,-0.0104,-120.0,
2026-07-17T07:31:08.949Z,-0.0442,0.0027,1.0000,-0.0068,-0.0023,-0.0098,-120.0,
